code,name,market_cap
688029,南微医学,15110446625.679998
688031,星环科技,13679878993.88
688032,禾迈股份,12283280955.0
688035,德邦科技,11832945600.0
688036,传音控股,69439451754.40001
688037,芯源微,52816270187.2
688041,海光信息,729842160574.0
688047,龙芯中科,63438200000.0
688048,长光华芯,61934195173.62
688052,纳芯微,43339144894.5
688055,龙腾光电,18066667028.0
688059,华锐精密,14843035709.599998
688062,迈威生物,13924580334.0
688063,派能科技,17724752147.76
688065,凯赛生物,29565668656.06
688072,拓荆科技,190246743215.75998
688082,盛美上海,115630166684.4
688083,中望软件,10229668633.8
688088,虹软科技,16456009808.0
688090,瑞松科技,10979042142.080002
688091,上海谊众,10765125571.2
688097,博众精工,26124427774.85
688099,晶晨股份,47937070071.66
688100,威胜信息,18536531097.5
688102,斯瑞新材,29431925594.95
688106,金宏气体,14000314821.2
688107,安路科技,18322824565.57
688110,东芯股份,65373359227.560005
688111,金山办公,106918483199.54001
688112,鼎阳科技,11960190412.02
688114,华大智造,21604692959.850002
688116,天奈科技,16552587423.16
688120,华海清科,97314418363.47
688122,西部超导,47620407630.1
688123,聚辰股份,22370303663.82
688125,安达智能,14711294150.28
688126,沪硅产业,100637962316.84999
688127,XD蓝特光,35540402612.0
688128,中国电研,10387560000.0
688131,皓元医药,15905678660.039999
688138,清溢光电,10615056000.0
688139,海尔生物,10298679681.880001
688141,杰华特,46675834772.85
688143,长盈通,20232751802.22
688146,中船特气,89311764755.5
688147,微导纳米,36855147699.15
688150,莱特光电,22608943525.3
688153,唯捷创芯,13653831743.84
688155,先惠技术,11323608876.48
688158,优刻得,18140869461.65
688160,步科股份,10797224327.22
688161,威高骨科,10532000000.0
688165,埃夫特,10122532000.0
688166,博瑞医药,22818225728.76
688167,炬光科技,39771825322.4
688169,石头科技,29063961298.56
688172,燕东微,110369155079.06999
688180,君实生物,34496779665.6
688182,灿勤科技,14332000000.0
688183,生益电子,106722656752.5
688185,康希诺,14266779507.75
688187,时代电气,82708521572.44
688188,柏楚电子,46514530335.12
688190,云路股份,15608400000.0
688191,智洋创新,12234502127.400002
688192,迪哲医药,25677154478.4
688195,腾景科技,43358120000.0
688198,佰仁医疗,11488194292.2
688200,华峰测控,56525604479.799995
688205,德科立,37202654321.44
688206,概伦电子,17873537504.9
688208,道通科技,22779545934.42
688209,英集芯,11083182451.949999
688213,思特威,42370949543.0
688220,翱捷科技,47736497452.68
688222,成都先导,11944270800.0
688223,晶科能源,64286513867.86
688226,威腾电气,10020204601.6
688231,隆达股份,12550217150.119999
688233,神工股份,15431402738.960001
688234,天岳先进,77718275901.28
688235,百济神州,361771064647.6
688239,航宇科技,12392963046.42
688248,南网科技,33249536000.0
688249,晶合集成,96424629206.91
688256,寒武纪,866083008977.43
688257,新锐股份,25051544022.0
688258,卓易信息,16273036696.210001
688260,昀冢科技,10846800000.0
688261,东微半导,11707135862.25
688262,国芯科技,13547516492.16
688266,泽璟制药,26309346606.54
688268,华特气体,19043009049.0
688271,联影医疗,99863223405.95999
688275,万润新能,17104185952.06
688278,特宝生物,22409602451.999996
688279,峰岹科技,26795104401.600002
688281,华秦科技,21565791806.0
688295,中复神鹰,45045000000.0
688297,中无人机,29241000000.0
688300,联瑞新材,35520117849.0
688301,奕瑞科技,42135495435.09
688303,大全能源,41166497843.56
688306,均普智能,12074019924.000002
688308,欧科亿,23577495820.920002
688312,燕麦科技,12645363781.44
688313,仕佳光子,70591224707.04001
688318,财富趋势,29502401979.68
688319,欧林生物,15197855393.999998
688321,微芯生物,12172026566.76
688322,奥比中光,44270278326.399994
688326,经纬恒润,10253752670.4
688327,云从科技,15007026114.0
688331,荣昌生物,62758606559.94
688332,中科蓝讯,17241683457.6
688333,铂力特,28875152035.24
688336,三生国健,36930668554.25
688337,普源精电,12737549196.9
688343,云天励飞,26197106233.0
688347,华虹公司,429594930690.39
688349,三一重能,26281842327.45
688351,微电生理,11765000000.0
688352,颀中科技,21652369014.480003
688353,华盛锂电,13871715000.0
688359,三孚新科,13280369310.029999
688361,中科飞测,81763115839.5
688362,甬矽电子,29432168204.7
688363,华熙生物,17219997151.5
688368,晶丰明源,34716525607.25
688371,菲沃泰,12207839034.839998
688372,伟测科技,28669302918.29
688375,国博电子,57616760383.0
688376,美埃科技,10076269828.0
688378,奥来德,12297439714.560001
688380,中微半导,19165472550.0
688381,帝奥微,11548350000.0
688382,益方生物,11208393755.58
688383,新益昌,15144312035.0
688385,复旦微电,55131529402.5
688387,信科移动,59759750000.0
688388,嘉元科技,20473423384.7
688390,固德威,36111753579.69
688392,骄成超声,18121529508.8
688396,华润微,92323924366.8
688400,凌云光,30651576064.2
688401,路维光电,16119480702.150002
688403,汇成股份,20661060865.35
688409,富创精密,49149890853.21
688411,海博思创,52455765350.0
688416,恒烁股份,10860464348.76
688425,铁建重工,23467386800.0
688428,诺诚健华,44045513041.92
688432,有研硅,25468648847.460003
688433,华曙高科,41836191656.49
688439,振华风光,10870000000.0
688443,智翔金泰,10879395600.0
688449,联芸科技,35355600000.0
688469,芯联集成,73180859011.56
688472,阿特斯,51149687172.48
688475,XD萤石网,23097375000.0
688484,南芯科技,20010359724.3
688486,龙迅股份,10698182800.0
688498,源杰科技,135331909799.0
688499,利元亨,10108525034.1
688502,茂莱光学,25344000000.0
688503,聚和材料,24462340298.01
688506,百利天恒,92599339676.76001
688507,索辰科技,16970767912.8
688508,芯朋微,12581257073.460001
688515,裕太微,16397600000.0
688516,奥特维,22006890540.39
688518,联赢激光,10348976880.4
688519,南亚新材,50053177626.4
688520,神州细胞,18084408203.3
688521,芯原股份,140671817222.04
688523,航天环宇,25588683200.0
688525,佰维存储,149288195639.69998
688531,日联科技,28982251203.780003
688535,华海诚科,18230152870.07
688536,思瑞浦,44645326673.21999
688538,和辉光电,34523594062.5
688543,国科军工,11247396233.039999
688545,兴福电子,28789200000.0
688548,广钢气体,39410433822.27
688549,中巨芯,22085276200.0
688552,航天南湖,10920090240.0
688556,高测股份,10700368269.92
688559,海目星,16827794268.48
688561,奇安信,19034851027.5
688563,航材股份,24646500000.0
688567,孚能科技,16742823224.5
688568,中科星图,40605965328.0
688578,艾力斯,39964500000.0
688582,芯动联科,20910517864.8
688583,思看科技,10357828000.0
688584,上海合晶,18851233065.84
688585,上纬新材,75218895037.44
688586,江航装备,10754299130.039999
688593,新相微,18560392950.68
688596,正帆科技,12221181234.45
688599,天合光能,37926170836.34
688603,天承科技,20431124276.44
688605,XD先锋精,14421588538.56
688608,恒玄科技,30783232762.8
688610,埃科光电,12695600000.0
688611,杭州柯林,12728269008.0
688612,威迈斯,14734461644.699999
688615,合合信息,25066440000.0
688617,惠泰医疗,29986892633.190002
688625,呈和科技,19743568502.84
688627,精智达,37323695624.08
688628,优利德,10285971123.64
688629,华丰科技,70767009486.81
688630,芯碁微装,37669940333.04
688635,C长进,57794390000.0
688652,京仪装备,24143280000.0
688660,电气风电,14120000706.0
688661,和林微纳,16057580964.72
688663,新风光,13234948830.0
688668,鼎通科技,42646052263.26
688676,金盘科技,47601475204.92
688677,海泰新光,17597943600.0
688686,奥普特,18622571569.25
688690,纳微科技,16358536130.15
688691,灿芯股份,14659200000.0
688692,达梦数据,28525156000.0
688697,纽威数控,10143654368.4
688698,伟创电气,15580857947.199999
688700,东威科技,26062374782.4
688702,盛科通信,123024600000.0
688708,佳驰科技,20500512500.0
688709,成都华微,24735138489.839996
688712,北芯生命,18089460000.0
688717,艾罗能源,17857600000.0
688726,拉普拉斯,25008625861.300003
688727,恒坤新材,24887812644.000004
688728,格科微,39346876271.71
688729,屹唐股份,77642561200.0
688757,胜科纳米,16443009284.22
688759,必贝特,16021304989.199999
688765,禾元生物,18707975000.0
688766,普冉股份,59811837208.0
688772,XD珠海冠,18771638972.32
688775,影石创新,68651200000.0
688777,中控技术,66910898298.38999
688778,厦钨新能,32915952433.26
688779,五矿新能,17343684204.0
688781,视涯科技,55670000000.0
688783,西安奕材,153638290000.0
688785,恒运昌,25281164332.960003
688790,昂瑞微,14100654238.960001
688795,摩尔线程,313974148673.83
688796,百奥赛图,52278177171.6
688798,艾为电子,18421824816.719997
688800,瑞可达,25577660300.6
688802,沐曦股份,278293556000.0
688807,优迅股份,37120000000.0
688808,联讯仪器,182438667259.00003
688809,强一股份,59364071260.0
688811,有研复材,15501714394.5
688813,泰金新能,27518400000.0
688818,电科蓝天,133222062363.00002
688819,天能股份,24059475000.0
688820,盛合晶微,406699468598.01
688981,中芯国际,1243483717651.5999
920045,蘅东光,38940329033.4
920068,天工股份,11669680267.0
920116,星图测控,14309129450.0
920125,鸿仕达,11457763200.0
920178,锐翔智能,12644944259.210001
920185,贝特瑞,29661241771.88
920186,中科仪,23402377905.0
920438,戈碧迦,10954267500.0
920808,曙光数创,15300000076.5
920982,锦波生物,17784498950.4
